This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"FTHI","FORT HALL",-112.4311,43.0714,1355,"AGRIMET","29"
"GCDW","GRAND COULEE",-118.9536,47.9453,402,"AGRIMET","30"
"GDVI","GRAND VIEW",-116.0561,42.9125,786,"AGRIMET","31"
"GERW","GEORGE",-119.6422,47.0439,351,"AGRIMET","32"
"GFRI","GLENNS FERRY",-115.3569,42.8667,922,"AGRIMET","33"
"GOLW","GOLDENDALE",-120.8244,45.8119,512,"AGRIMET","34"
"HERO","HERMISTON",-119.5122,45.8211,168,"AGRIMET","36"
"HOXO","HOOD RIVER",-121.5181,45.6844,155,"AGRIMET","37"
"HRFO","HEREFORD",-118.0200,44.4881,1097,"AGRIMET","38"
"HRHW","HARRAH",-120.5744,46.3847,259,"AGRIMET","39"
"HRMO","HERMISTON (H",-119.2833,45.8194,185,"AGRIMET","40"
"IMBO","IMBLER",-117.9667,45.4333,838,"AGRIMET","41"
"KFLO","KLAMATH FALL",-121.7550,42.1647,1250,"AGRIMET","42"
"KFLW","KETTLE FALLS",-118.1242,48.5950,408,"AGRIMET","43"
"LAKO","LAKEVIEW",-120.5231,42.1222,1454,"AGRIMET","45"
"LBRW","LAKE BRYAN-R",-117.6542,46.6975,192,"AGRIMET","46"
"LEGW","LEGROW",-118.9361,46.2053,177,"AGRIMET","47"
"LIDW","LIND",-118.7394,46.8672,450,"AGRIMET","48"
"LORO","LORELLA",-121.2242,42.0778,1268,"AGRIMET","50"
"MALI","MALTA",-113.4139,42.4375,1344,"AGRIMET","51"
"MASW","MANSON",-120.1244,47.9169,601,"AGRIMET","52"
"MDFO","MEDFORD",-122.9378,42.3311,408,"AGRIMET","53"
"MRSO","MADRAS",-121.1486,44.6800,744,"AGRIMET","55"
"NMPI","NAMPA",-116.6369,43.4417,803,"AGRIMET","56"
"ODSW","ODESSA",-118.8786,47.3089,503,"AGRIMET","57"
"OMAW","OMAK",-119.5761,48.4025,376,"AGRIMET","58"
"ONTO","ONTARIO",-117.0153,43.9778,689,"AGRIMET","59"
"PARO","PARKDALE",-121.6167,45.5444,451,"AGRIMET","60"
"PCYO","PRAIRIE CITY",-118.6278,44.4408,1144,"AGRIMET","61"
"PICI","PICABO",-114.1658,43.3117,1494,"AGRIMET","62"
"PMAI","PARMA",-116.9333,43.8000,703,"AGRIMET","63"
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET","64"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET","65"
"RDBM","ROUNDBUTTE",-114.2806,47.5394,927,"AGRIMET","66"
"RPTI","RUPERT",-113.8381,42.5950,1266,"AGRIMET","67"
"RTHI","RATHDRUM PRA",-116.8414,47.7956,698,"AGRIMET","68"
"RXGI","REXBURG",-111.7667,43.8500,1486,"AGRIMET","69"
"SIGM","ST. IGNATIUS",-114.0981,47.3133,896,"AGRIMET","71"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET","72"
"TWFI","TWIN FALLS (",-114.3453,42.5461,1195,"AGRIMET","73"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET","74"
"CERM","EDMUNSTON",-68.3167,47.4167,154,"ASOS","128"
"CMFM","FORET MONTMO",-71.1500,47.3167,672,"ASOS","133"
"CMGB","GRANBY",-72.7667,45.3667,2663,"ASOS","134"
"CPBT","BLOOD TRIBE",-113.0500,49.5667,2665,"ASOS","150"
"CPFI","FINCASTLE AG",-112.0333,49.8000,2672,"ASOS","152"
"CPIR","IRON SPRINGS",-112.7333,49.9000,858,"ASOS","153"
"CPRY","RAYMOND AGDM",-112.6833,49.4833,2668,"ASOS","155"
"CPSV","SEVEN PERSON",-110.9167,49.9167,766,"ASOS","157"
"CPXL","BOW ISLAND A",-111.3833,49.8667,799,"ASOS","158"
"CTCK","MOOSE CREEK",-74.9667,45.2500,85,"ASOS","161"
"CTNK","ALGONQUIN PA",-78.2667,45.5333,2632,"ASOS","163"
"CTRA","RAWSON LAKE",-93.7169,49.6500,435,"ASOS","165"
"CWAF","ILE ROUGE(MA",-69.5500,48.0800,2650,"ASOS","171"
"CWAJ","ERIEAU (MAPS",-81.9000,42.2500,2697,"ASOS","174"
"CWBE","KILLARNEY (M",-81.4800,45.9700,196,"ASOS","184"
"CWBS","LAC ST PIERR",-72.9200,46.1900,16,"ASOS","194"
"CWBZ","ST ANICET",-74.2800,45.1200,2643,"ASOS","199"
"CWCI","CARIBOU ISL",-85.8300,47.3300,187,"ASOS","205"
"CWCJ","PUKASKWA PAR",-86.3000,48.6000,2638,"ASOS","206"
"CWCO","COLLINGWOOD",-80.2200,44.5000,180,"ASOS","210"
"CWDQ","LA TUQUE",-72.8000,47.4200,169,"ASOS","233"
"CWDV","UPSALA (MARS",-90.4700,49.0300,2615,"ASOS","237"
"CWEE","CHAMOUCHOUAN",-73.3500,49.2800,2598,"ASOS","242"
"CWEH","EASTEND CYPR",-108.9800,49.4300,1078,"ASOS","245"
"CWEL","ENTRANCE IL",-123.8000,49.2200,2769,"ASOS","249"
"CWEW","L'ASSOMPTION",-73.4300,45.8200,21,"ASOS","259"
"CWEZ","SATURNA ISL",-123.0500,48.7800,7,"ASOS","261"
"CWFJ","CARDSTON (AU",-113.2800,49.2000,2670,"ASOS","267"
"CWFQ","FRELIGHSBURG",-72.8300,45.0500,152,"ASOS","272"
"CWGD","GODERICH (AU",-81.7200,43.7700,2692,"ASOS","280"
"CWGH","GRENADIER IS",-75.8500,44.4200,82,"ASOS","282"
"CWGL","LAGOON CITY",-79.2200,44.5300,221,"ASOS","284"
"CWGM","WATERTON PAR",-113.8000,49.1400,2655,"ASOS","285"
"CWGT","SISTERS IL A",-124.4300,49.4800,2764,"ASOS","290"
"CWGW","SPARWOOD (AU",-114.9000,49.7500,2680,"ASOS","293"
"CWHV","BEAUCEVILLE",-70.7800,46.2000,2640,"ASOS","311"
"CWIS","CHARLEVOIX (",-70.6300,47.2800,2608,"ASOS","329"
"CWIT","ST. CLOTHILD",-73.6800,45.1700,2645,"ASOS","330"
"CWIX","MISTOOK (AUT",-71.7200,48.7700,2620,"ASOS","333"
"CWIZ","L'ACADIE",-73.3500,45.3000,2643,"ASOS","335"
"CWJO","JONQUIERE(AU",-71.2200,48.4200,133,"ASOS","345"
"CWJR","CRESTON (AUT",-116.5000,49.0800,646,"ASOS","347"
"CWKK","KATATOTA ISL",-88.3333,49.7167,2613,"ASOS","360"
"CWKO","ROCKGLEN (MA",-105.9800,49.1700,2655,"ASOS","362"
"CWLM","VICTORIA (AU",-123.3200,48.4200,70,"ASOS","377"
"CWLS","MOUNT FOREST",-80.7500,43.9800,415,"ASOS","381"
"CWMJ","MANIWAKI",-76.0000,46.2800,2618,"ASOS","393"
"CWMM","P. MEADOWS C",-122.6800,49.2000,2761,"ASOS","394"
"CWMQ","MAPLECREEK (",-109.4700,49.9000,767,"ASOS","397"
"CWNC","COBOURG (MAR",-78.1700,43.9500,2665,"ASOS","407"
"CWNH","RIVIERE DU L",-69.5500,47.8000,2633,"ASOS","410"
"CWNK","CARMAN/UNIV_",-98.0300,49.5000,2650,"ASOS","413"
"CWNL","GREAT DUCK I",-82.9700,45.6300,183,"ASOS","414"
"CWNM","NELSON (AUTO",-117.3000,49.5000,2733,"ASOS","415"
"CWNQ","NICOLET (AUT",-72.6500,46.2200,2633,"ASOS","418"
"CWNZ","NAGAGAMI (MA",-84.1700,49.7500,256,"ASOS","423"
"CWOD","NORMANDIN",-72.5500,48.8300,137,"ASOS","427"
"CWOE","ONEFOUR (AUT",-110.4700,49.1200,2670,"ASOS","428"
"CWPC","PORT COLBORN",-79.2500,42.8700,2682,"ASOS","438"
"CWPD","PARC DES LAU",-71.2300,47.5700,2598,"ASOS","439"
"CWPF","ESQUIMALT ME",-123.4300,48.4300,2772,"ASOS","441"
"CWPO","PILOT MOUND",-98.9000,49.2000,2645,"ASOS","447"
"CWQH","LENNOXVILLE",-71.8200,45.3700,2655,"ASOS","459"
"CWQO","ILE BICQUETT",-68.8933,48.4156,2656,"ASOS","464"
"CWQP","POINT PETRE",-77.1500,43.8300,2688,"ASOS","465"
"CWRK","BANCROFT AUT",-77.8700,45.0700,2646,"ASOS","479"
"CWRT","CROWSNEST",-114.4800,49.6300,2662,"ASOS","485"
"CWRY","MILK RIVER",-112.0500,49.1300,2670,"ASOS","490"
"CWSG","CAP CHAT (MA",-66.7300,49.0800,2640,"ASOS","496"
"CWSK","SQUAMISH (AU",-123.1700,49.7800,2748,"ASOS","499"
"CWSP","SHERINGHAM A",-123.9200,48.3800,2782,"ASOS","502"
"CWSS","ST. STEPHEN",-67.2500,45.2000,26,"ASOS","505"
"CWST","LA POCATIERE",-70.0300,47.3500,2640,"ASOS","506"
"CWTA","MC TAVISH (A",-73.5800,45.5000,2620,"ASOS","511"
"CWTG","POINTE DES M",-67.3800,49.3200,2635,"ASOS","517"
"CWTN","CAP TOURMENT",-70.8000,47.0700,2640,"ASOS","520"
"CWTT","LAC MEMPHREM",-72.1700,45.2700,2650,"ASOS","522"
"CWTY","TROIS RIVIER",-72.5200,46.3500,2628,"ASOS","524"
"CWUS","SUMMERLAND (",-119.6500,49.5700,2702,"ASOS","530"
"CWUX","LA BAIE",-70.9300,48.3000,2616,"ASOS","534"
"CWVF","SAND HEADS (",-123.3000,49.1000,1,"ASOS","541"
"CWVN","VAL MARIE SE",-107.5800,49.0700,785,"ASOS","545"
"CWVP","CYPRESS HILL",-109.5200,49.6500,2656,"ASOS","547"
"CWVQ","STE ANNE DE",-73.9300,45.4300,2636,"ASOS","548"
"CWWA","W VANCOUVER",-123.1800,49.3500,2756,"ASOS","554"
"CWWB","BURLINGTON P",-79.8000,43.3000,2686,"ASOS","555"
"CWWF","WEYBURN (AUT",-103.8000,49.7000,2663,"ASOS","558"
"CWWK","WHITE ROCK A",-122.7800,49.0200,15,"ASOS","559"
"CWWX","COVE ISLAND",-81.7300,45.3300,2656,"ASOS","569"
"CWWZ","PORT WELLER",-79.2200,43.2500,2706,"ASOS","570"
"CWXC","ONATCHIWAY",-71.0300,48.8800,2605,"ASOS","572"
"CWXL","BOW ISLAND",-111.4500,49.6300,2676,"ASOS","576"
"CWYJ","VICTORIA UNI",-123.3000,48.4500,2775,"ASOS","587"
"CWYY","OSOYOOS (AUT",-119.4300,49.0300,283,"ASOS","592"
"CWZA","AGASSIZ (AUT",-121.7700,49.2500,2759,"ASOS","593"
"CXBI","BARRIE-ORO",-79.5500,44.4833,2661,"ASOS","613"
"CXBO","BEAUPORT",-71.2000,46.8400,2643,"ASOS","615"
"CXBR","BROCKET AGDM",-113.8167,49.6167,2662,"ASOS","617"
"CXBW","BARNWELL AGD",-112.3000,49.8000,2667,"ASOS","618"
"CXCA","CAMERON_FALL",-88.3500,49.1500,2623,"ASOS","619"
"CXDB","DEL BONITA A",-112.8167,49.0500,1310,"ASOS","626"
"CXDI","DELHI_CS",-80.5500,42.8700,2696,"ASOS","628"
"CXDW","DEERWOOD_RCS",-98.3200,49.6000,2650,"ASOS","631"
"CXET","EGBERT",-79.7800,44.2300,2670,"ASOS","635"
"CXFM","FOREMOST AGD",-111.4833,49.4833,2672,"ASOS","637"
"CXHA","HARROW",-82.9000,42.0300,2706,"ASOS","641"
"CXHM","HAMILTON",-79.9000,43.2800,2694,"ASOS","645"
"CXKA","KAPUSKASING",-82.4300,49.4000,2592,"ASOS","650"
"CXKE","KEMPTVILLE",-75.6300,45.0000,2660,"ASOS","651"
"CXKI","KIRKLAND LAK",-80.0000,48.1500,2616,"ASOS","652"
"CXMD","MORDEN",-98.1200,49.2200,2653,"ASOS","660"
"CXPC","PARRY SOUND",-80.0500,45.3500,2658,"ASOS","675"
"CXSH","SHAWINIGAN",-72.5800,46.5800,2613,"ASOS","685"
"CXTO","TORONTO CITY",-79.4000,43.6667,2692,"ASOS","694"
"CXVN","VINELAND (AU",-79.4000,43.1833,2694,"ASOS","698"
"CXWM","WRENTHAN AGD",-112.1167,49.5000,2671,"ASOS","701"
"CXWN","WINNIPEG_THE",-97.1300,49.8800,2640,"ASOS","702"
"CYAM","SAULT STE MA",-84.5200,46.4800,192,"ASOS","712"
"CYBC","BAIE COMEAU",-68.2000,49.1300,2622,"ASOS","718"
"CYBG","BAGOTVILLE(C",-71.0000,48.3300,2625,"ASOS","720"
"CYBN","BORDEN",-79.9300,44.2700,2666,"ASOS","723"
"CYBR","BRANDON AIRP",-99.9500,49.9200,2636,"ASOS","724"
"CYCD","NANAIMO AIRP",-123.8700,49.0500,28,"ASOS","731"
"CYEN","ESTEVAN AIRP",-102.9700,49.2200,2658,"ASOS","754"
"CYFC","FREDERICTON",-66.5300,45.8700,2652,"ASOS","759"
"CYGK","KINGSTON ARP",-76.6000,44.2200,2667,"ASOS","766"
"CYGQ","GERALDTON AI",-86.9300,49.7800,2588,"ASOS","770"
"CYHD","DRYDEN AIRPO",-92.7500,49.8300,2640,"ASOS","778"
"CYHE","HOPE AIRPORT",-121.4800,49.3700,2746,"ASOS","779"
"CYHM","HAMILTON AIR",-79.9300,43.1700,2691,"ASOS","783"
"CYHU","SAINT HUBERT",-73.4200,45.5200,2645,"ASOS","784"
"CYKF","WATERLOO WEL",-80.3800,43.4700,2683,"ASOS","795"
"CYLD","CHAPLEAU ARP",-83.3500,47.8200,447,"ASOS","805"
"CYMT","CHIBOUGAMAU-",-74.5300,49.7700,2580,"ASOS","819"
"CYMX","MONTREAL/MIR",-74.0300,45.6800,2578,"ASOS","821"
"CYND","GATINEAU AIR",-75.5700,45.5200,64,"ASOS","824"
"CYNM","MATAGAMI AIR",-77.8200,49.7700,2582,"ASOS","826"
"CYOW","OTTAWA INTL",-75.6700,45.3200,2648,"ASOS","831"
"CYOY","VALCARTIER A",-71.5000,46.9000,2625,"ASOS","832"
"CYPQ","PETERBOROUGH",-78.3700,44.2300,2665,"ASOS","841"
"CYQA","MUSKOKA AIRP",-79.3000,44.9700,2650,"ASOS","848"
"CYQB","QUEBEC AIRPO",-71.3800,46.8000,2638,"ASOS","849"
"CYQG","WINDSOR AIRP",-82.9700,42.2700,2699,"ASOS","852"
"CYQK","KENORA AIRPO",-94.3700,49.7800,2620,"ASOS","855"
"CYQL","LETHBRIDGE A",-112.8000,49.6300,2658,"ASOS","856"
"CYQQ","COMOX (CAN-M",-124.9000,49.7200,2757,"ASOS","858"
"CYQT","THUNDER BAY",-89.3200,48.3700,2630,"ASOS","860"
"CYRJ","ROBERVAL AIR",-72.2700,48.5200,2605,"ASOS","869"
"CYSB","SUDBURY AIRP",-80.8000,46.6200,2625,"ASOS","875"
"CYSN","ST. CATHARIN",-79.1700,43.2000,98,"ASOS","883"
"CYTR","TRENTON (CAN",-77.5300,44.1200,2676,"ASOS","894"
"CYTS","TIMMINS AIRP",-81.3700,48.5700,2600,"ASOS","895"
"CYTZ","TORONTO IL A",-79.4000,43.6300,2686,"ASOS","896"
"CYUL","MONTREAL/DOR",-73.7500,45.4700,2653,"ASOS","902"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,2603,"ASOS","908"
"CYVO","VAL D'OR AIR",-77.7800,48.0700,2603,"ASOS","911"
"CYVR","VANCOUVER IN",-123.1700,49.1800,2764,"ASOS","914"
"CYVV","WIARTON AIRP",-81.1000,44.7500,2670,"ASOS","916"
"CYWA","PETAWAWA A,O",-77.3200,45.9500,2633,"ASOS","917"
"CYWG","WINNIPEG INT",-97.2300,49.9000,2638,"ASOS","918"
"CYWH","VICTORIA HAR",-123.3300,48.4200,10,"ASOS","919"
"CYXC","CRANBROOK AI",-115.7800,49.6000,2682,"ASOS","926"
"CYXR","EARLTON AIRP",-79.8500,47.7000,2623,"ASOS","935"
"CYXU","LONDON AIRPO",-81.1500,43.0300,2687,"ASOS","938"
"CYXX","ABBOTSFORD A",-122.3700,49.0300,58,"ASOS","939"
"CYYB","NORTH BAY AI",-79.4300,46.3500,2628,"ASOS","942"
"CYYF","PENTICTON AI",-119.6000,49.4700,2711,"ASOS","946"
"CYYJ","VICTORIA INT",-123.4300,48.6500,2762,"ASOS","949"
"CYYU","KAPUSKASING",-82.4700,49.4200,2596,"ASOS","955"
"CYYY","MONT JOLI AI",-68.2200,48.6000,2638,"ASOS","957"
"CYYZ","TORONTO/PEAR",-79.6300,43.6700,2681,"ASOS","958"
"CYZE","GORE BAY AIR",-82.5700,45.8800,2660,"ASOS","959"
"CYZR","SARNIA AIRPO",-82.3200,43.0000,2699,"ASOS","964"
"CZEL","ELORA RCS",-80.4167,43.6500,2686,"ASOS","978"
"CZPC","PINCHER CREE",-114.0000,49.5200,2657,"ASOS","993"
"CZTB","THUNDER BAY",-89.3167,48.3667,2628,"ASOS","1000"
"K04W","FIELD OF DRE",-92.8953,46.0228,311,"ASOS","2248"
"K06D","ROLLA MUNICI",-99.6208,48.8844,556,"ASOS","2250"
"K08D","STANLEY MUNI",-102.4064,48.3008,684,"ASOS","2254"
"K0E0","MORIARTY AIR",-106.0050,34.9822,1889,"ASOS","2259"
"K0F2","BOWIE MUNICI",-97.7756,33.6017,336,"ASOS","2261"
"K0J4","FLORALA MUNI",-86.3117,31.0425,96,"ASOS","2262"
"K0VG","LEE COUNTY A",-83.2178,36.6542,430,"ASOS","2268"
"K11R","BRENHAM_MUNI",-96.3742,30.2189,94,"ASOS","2273"
"K12N","ANDOVER/AERO",-74.7367,41.0089,177,"ASOS","2276"
"K14Y","TODD FIELD A",-94.8739,45.8983,406,"ASOS","2282"
"K1A5","MACON COUNTY",-83.4192,35.2225,616,"ASOS","2297"
"K1A6","MIDDLESBORO-",-83.7375,36.6106,352,"ASOS","2298"
"K1F0","ARDMORE DOWN",-97.1225,34.1469,257,"ASOS","2300"
"K1H2","EFFINGHAM",-88.5333,39.0706,179,"ASOS","2304"
"K1M4","POSEY FIELD",-87.6006,34.2803,283,"ASOS","2312"
"K1M5","PORTLAND MUN",-86.4769,36.5928,249,"ASOS","2313"
"K1P1","PLYMOUTH MUN",-71.7536,43.7792,154,"ASOS","2316"
"K1V4","ST. JOHNSBUR",-72.0194,44.4194,212,"ASOS","2320"
"K20U","BEACH AIRPOR",-103.9819,46.9253,840,"ASOS","2328"
"K21D","LAKE ELMO AI",-92.8556,44.9975,284,"ASOS","2332"
"K2C8","CAVALIER MUN",-97.6319,48.7836,272,"ASOS","2361"
"K2DP","DARE COUNTY",-75.9000,35.6667,3,"ASOS","2362"
"K2G4","GARRETT COUN",-79.3394,39.5803,894,"ASOS","2365"
"K2WX","BUFFALO (AMO",-103.5464,45.6044,915,"ASOS","2382"
"K3J7","GREENE COUNT",-83.1389,33.5978,206,"ASOS","2419"
"K3LF","LITCHFIELD M",-89.6747,39.1625,210,"ASOS","2423"
"K46D","CARRINGTON M",-99.1514,47.4511,490,"ASOS","2461"
"K4I3","KNOX COUNTY",-82.5261,40.3289,363,"ASOS","2481"
"K4M9","CORNING MUNI",-90.6481,36.4042,89,"ASOS","2485"
"K4MR","MELROSE GUNN",-103.8000,34.3000,1326,"ASOS","2486"
"K4O4","MCCURTAIN CO",-94.8594,33.9094,144,"ASOS","2489"
"K4S1","GOLD BEACH M",-124.4242,42.4133,5,"ASOS","2494"
"K5C1","BOERNE STAGE",-98.6947,29.7239,414,"ASOS","2516"
"K5SM","SUNLIGHT",-107.3833,39.4333,3232,"ASOS","2526"
"K6R3","CLEVELAND MU",-95.0081,30.3564,46,"ASOS","2550"
"K6R6","DRYDEN",-102.2131,30.0481,707,"ASOS","2552"
"K6S2","FLORENCE MUN",-124.1114,43.9828,16,"ASOS","2554"
"K79J","ANDALUSIA/OP",-86.3833,31.3000,94,"ASOS","2568"
"K7BM","COTTONWOOD P",-106.2167,38.7833,2995,"ASOS","2573"
"K7L2","LINTON MUNIC",-100.2456,46.2206,542,"ASOS","2577"
"K8A0","ALBERTVILLE",-86.2558,34.2292,315,"ASOS","2604"
"K8A3","LIVINGSTON M",-85.3106,36.4133,418,"ASOS","2605"
"K8D3","SISSETON MUN",-96.9914,45.6689,354,"ASOS","2607"
"K96D","WALHALLA MUN",-97.9028,48.9406,290,"ASOS","2634"
"K9D7","CANDO MUNICI",-99.2364,48.4800,451,"ASOS","2649"
"K9L2","EDWARDS AIR",-117.8631,34.9908,701,"ASOS","2653"
"K9V9","CHAMBERLAIN",-99.3183,43.7667,516,"ASOS","2657"
"KAAA","LINCOLN/LOGA",-89.3350,40.1586,182,"ASOS","2660"
"KAAF","APALACHICOLA",-85.0247,29.7269,6,"ASOS","2661"
"KAAO","COLONEL JAME",-97.2189,37.7497,432,"ASOS","2662"
"KAAT","ALTURAS (WAS",-120.5644,41.4914,1333,"ASOS","2663"
"KABE","ALLENTOWN-BE",-75.4492,40.6508,120,"ASOS","2664"
"KABH","ELLICOTT-B A",-104.3000,38.7500,1840,"ASOS","2665"
"KABI","ABILENE MUNI",-99.6817,32.4103,545,"ASOS","2666"
"KABQ","ALBUQUERQUE",-106.6147,35.0417,1631,"ASOS","2667"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS","2668"
"KABY","ALBANY MUNIC",-84.1944,31.5356,60,"ASOS","2670"
"KACP","ALLEN PARISH",-92.6886,30.7506,33,"ASOS","2673"
"KACQ","WASECA MUNI",-93.5531,44.0733,343,"ASOS","2674"
"KACT","WACO-MADISON",-97.2278,31.6172,157,"ASOS","2675"
"KACV","ARCATA/EUREK",-124.1086,40.9781,66,"ASOS","2676"
"KACY","ATLANTIC CIT",-74.5867,39.4647,23,"ASOS","2677"
"KADC","WADENA_MUNIC",-95.2117,46.4467,418,"ASOS","2678"
"KADG","LENAWEE COUN",-84.0794,41.8678,244,"ASOS","2679"
"KADH","ADA_MUNICIPA",-96.6714,34.8044,310,"ASOS","2680"
"KADM","ARDMORE MUNI",-97.0200,34.3000,232,"ASOS","2681"
"KADS","DALLAS/ADDIS",-96.8300,32.9700,196,"ASOS","2683"
"KADU","AUDUBON",-94.9203,41.7011,392,"ASOS","2684"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS","2685"
"KAEG","ALBUQUERQUE/",-106.7950,35.1450,1779,"ASOS","2686"
"KAEJ","CENTRAL COLO",-106.1206,38.8142,2422,"ASOS","2687"
"KAEL","ALBERT LEA (",-93.3700,43.6800,383,"ASOS","2688"
"KAEX","ALEXANDRIA I",-92.5586,31.3347,27,"ASOS","2689"
"KAFF","AIR FORCE AC",-104.8200,38.9700,2003,"ASOS","2690"
"KAFK","NEBRASKA CIT",-95.8658,40.6069,354,"ASOS","2692"
"KAFN","JAFFREY MUNI",-72.0006,42.8058,317,"ASOS","2693"
"KAFP","ANSON COUNTY",-80.0772,35.0206,91,"ASOS","2694"
"KAFW","FORT WORTH/A",-97.3181,32.9733,220,"ASOS","2695"
"KAGC","PITTSBURGH/A",-79.9217,40.3547,382,"ASOS","2696"
"KAGS","AUGUSTA/BUSH",-81.9633,33.3644,44,"ASOS","2698"
"KAHN","ATHENS MUNIC",-83.3281,33.9508,246,"ASOS","2699"
"KAIA","ALLIANCE MUN",-102.8000,42.0572,1197,"ASOS","2700"
"KAID","ANDERSON MUN",-85.6200,40.1200,280,"ASOS","2701"
"KAIG","ANTIGO",-89.1400,45.0300,464,"ASOS","2702"
"KAIK","AIKEN MUNICI",-81.6850,33.6494,161,"ASOS","2703"
"KAIO","ATLANTIC",-95.0500,41.4000,360,"ASOS","2704"
"KAIZ","KAISER MEM (",-92.5500,38.1000,265,"ASOS","2706"
"KAJG","MOUNT CARMEL",-87.7267,38.6067,131,"ASOS","2707"
"KAJO","CORONA MUNIC",-117.6025,33.8978,162,"ASOS","2708"
"KAKH","GASTONIA",-81.1558,35.1967,243,"ASOS","2709"
"KAKO","AKRON/WASHIN",-103.2144,40.1744,1431,"ASOS","2710"
"KAKQ","WAKEFIELD (N",-77.0011,36.9814,34,"ASOS","2711"
"KAKR","AKRON FULTON",-81.4642,41.0375,325,"ASOS","2712"
"KALB","ALBANY COUNT",-73.7989,42.7467,86,"ASOS","2714"
"KALI","ALICE INTL A",-98.0269,27.7411,54,"ASOS","2715"
"KALK","PIONEER AIRF",-110.4333,31.6000,1453,"ASOS","2716"
"KALM","ALAMOGORDO-W",-105.9800,32.8300,1279,"ASOS","2717"
"KALN","ALTON/ST LOU",-90.0500,38.9000,166,"ASOS","2718"
"KALO","WATERLOO MUN",-92.4011,42.5544,266,"ASOS","2719"
"KALS","ALAMOSA MUNI",-105.8614,37.4389,2297,"ASOS","2720"
"KALW","WALLA WALLA",-118.2842,46.0950,367,"ASOS","2721"
"KALX","THOMAS C RUS",-85.9631,32.9147,209,"ASOS","2722"
"KAMA","AMARILLO ARP",-101.7172,35.2200,1099,"ASOS","2723"
"KAMG","ALMA/BACON C",-82.5067,31.5361,61,"ASOS","2724"
"KAMN","ALMA",-84.6878,43.3219,229,"ASOS","2725"
"KAMW","AMES MUNICIP",-93.6189,41.9906,288,"ASOS","2726"
"KANB","ANNISTON/CAL",-85.8475,33.5906,186,"ASOS","2728"
"KAND","ANDERSON CO",-82.7097,34.4978,238,"ASOS","2729"
"KANE","MINNEAPOLIS/",-93.2200,45.1500,278,"ASOS","2730"
"KANJ","SAULT STE MA",-84.3572,46.4794,210,"ASOS","2731"
"KANK","HARRIET ALEX",-106.0486,38.5383,2293,"ASOS","2732"
"KANW","AINSWORTH MU",-100.0000,42.5800,789,"ASOS","2733"
"KAOH","LIMA",-84.0214,40.7081,297,"ASOS","2734"
"KAOO","ALTOONA/BLAI",-78.3169,40.3000,458,"ASOS","2735"
"KAPA","DENVER/CENTE",-104.8483,39.5639,1793,"ASOS","2736"
